Paziente :
Esame :
Occhio : False
--------------------------------------------------------
Note : 
--------------------------------------------------------
SIM-k : 
K1 = 43,41 D @ 105°
-0,12241744407767
-0,1224015213686
-0,122406819609543
-0,122403577497695
-0,122401570745666
-0,122399701895641
-0,122396790486846
-0,122438249270999
-0,122416620225882
-0,122409643082583
-0,122408811261282
-0,122415746946461
-0,122431331941367
-0,122456739128571
-0,122490317448541
-0,122529820489159
-0,122572769877392
-0,122614827379478
-0,122653614049474
-0,122687867824522
-0,122717206706522
-0,122743041814711
-0,122769780026658
-0,122800991670668
-0,122842104484333
-0,122897557548943
-0,122970448223491
-0,123061632619188
-0,123101417792804
-0,123213271853671
-0,123341936588663
-0,123468766385193
-0,123585118464671
-0,123682744857347
-0,123755053862014
-0,123797672231383
-0,123809346993767
-0,123791860035853
-0,123749886672326
-0,123690253786463
-0,123621051826841
-0,123550589844576
-0,12349820840578
-0,123444237498575
-0,123403486203486
-0,123375751132234
-0,123358065316833
-0,12334538306416
-0,123331486029665
-0,123308695217436
-0,123272598588923
-0,123218848199028
-0,12314594688665
-0,123055262530388
-0,122941371108221
-0,122831040276323
-0,122719438159121
-0,122593978476356
-0,122503275150246
-0,12242414982904
-0,12236658004737
-0,122331731053794
-0,122318291332715
-0,122322767920394
-0,122339946578435
-0,122363730471708
-0,122388107918119
-0,122407814106793
-0,12241926943623
-0,122420703030909
-0,122412433750953
-0,122396410329144
-0,122375893160473
-0,122340183341072
-0,122322011089766
-0,122310457923555
-0,122307893017883
-0,122281719942101
-0,122299870511356
-0,122328173535175
-0,122364977905511
-0,122407845726272
-0,122454122919163
-0,12250114330543
-0,122546349783476
-0,122587660741557
-0,122623082918799
-0,122650857349431
-0,122669065960984
-0,122636713328678
-0,12263040121944
-0,122608227548558
-0,122568305046261
-0,122509533724066
-0,122432184804441
-0,122338103512248
-0,12223063468608
-0,122114238076761
-0,121994166022578
-0,121875652152725
-0,121763843102143
-0,12166304733958
-0,121576962112552
-0,121508743597982
-0,121459067403978
-0,121451779889534
-0,121441603085502
-0,121448597854536
-0,121469734691576
-0,121501457309651
-0,121540068367759
-0,121582278425363
-0,121625545614364
-0,121668094107919
-0,121709211522089
-0,121748416186719
-0,121785789304486
-0,121821881604617
-0,121836596450159
-0,121872688935516
-0,12191327433596
-0,121961971440744
-0,122022912035626
-0,122100623936946
-0,122199259035882
-0,122321670465361
-0,122458765817196
-0,122628948743949
-0,122818451902202
-0,123020192274624
-0,123225101653819
-0,123421253507146
-0,123597338468482
-0,123742601267081
-0,123848569835279
-0,123910354220992
-0,123927398042517
-0,123903750272243
-0,123847912874982
-0,123771633845643
-0,1236948504344
-0,12361975514113
-0,1235655882325
-0,123547541613849
-0,123576449626693
-0,123627534988003
-0,123713366389312
-0,123823557813668
-0,123949052677442
-0,124078349502023
-0,124200415539328
-0,124306173165284
-0,124389469639078
-0,124447530656196
-0,124480496442704
-0,124492479332915
-0,12448830560537
-0,124474111378478
-0,124456000674106
-0,124438911500027
-0,124426221974901
-0,124419122984772
-0,124416974097405
-0,124417360949775
-0,124417206436981
-0,124413301407726
-0,124403351279823
-0,124386345386021
-0,124362830764498
-0,124334755078257
-0,124304754260264
-0,124275983193454
-0,124250855683263
-0,124230989675896
-0,124216698149924
-0,124207192712594
-0,124200217828717
-0,124193167326212
-0,1241830722713
-0,124166857990847
-0,12414421186006
-0,124113166709343
-0,124074816006928
-0,124031361672399
-0,123985708207741
-0,123941671680626
-0,12390287602912
-0,123872725601219
-0,123853923589474
-0,123847977848377
-0,123855486929931
-0,123875910447041
-0,123907817405959
-0,123949111612058
-0,123997294135707
-0,124049596240052
-0,12410326926242
-0,124155527125006
-0,12420376880437
-0,124245471468597
-0,124278359863293
-0,124300348947114
-0,124309984187007
-0,124306362766536
-0,124289634295232
-0,124261355276913
-0,124224287199851
-0,124182595652909
-0,124141584047783
-0,124107017203575
-0,124084743049108
-0,124079899640666
-0,12409610488968
-0,12413517436574
-0,124196208059246
-0,124276033118166
-0,124368913890098
-0,124467267016172
-0,124562219819665
-0,124644726869726
-0,124706392704213
-0,124740765552952
-0,124744123519341
-0,124716031832724
-0,124659808373507
-0,169974556214312
-0,169889311158138
-0,169778282805526
-0,169647662031808
-0,169505263749569
-0,169359263392491
-0,169217614442169
-0,169115538528155
-0,169000948260697
-0,168905915977817
-0,16883106633012
-0,168774597430759
-0,168732105296795
-0,168697687288341
-0,168664135449531
-0,168622960061539
-0,168569353319016
-0,168494812019969
-0,168394242293614
-0,168264247413345
-0,168103708808432
-0,167913559091666
-0,16766701351205
-0,167398276853449
-0,167243728842002
-0,166994434223038
-0,16673657615232
-0,166516795578578
-0,166288795887854
-0,166087075469743
-0,165915536306708
-0,165792770832264
-0,165689063264096
-0,165634233283256
-0,165586255489687
-0,165557360559754
-0,165542233919165
-0,165533749471903
-0,165591888475787
-0,165556109862412
-0,165534565220384
-0,16551250866964
-0,165491866884178
-0,165475538634623
-0,165468329165353
-0,165471628677632
-0,165485690398992
-0,16550931626814
-0,165536489874196
-0,165561660986231
-0,165578053640951
-0,165578023127127
-0,165555397791717
-0,165508161248799
-0,165434769964905
-0,165339278899392
-0,165228697151837
-0,165113072414968
-0,165004338502305
-0,164816777915548
-0,164746728064262
-0,16473351937188
-0,164767799564462
-0,164851265556964
-0,164980648474481
-0,165147968475784
-0,165341669304085
-0,165547587819353
-0,165750432137328
-0,165935354484048
-0,166090168932943
-0,166205926523407
-0,166278532748034
-0,166326476246646
-0,16631941567445
-0,166284806064524
-0,166234807249277
-0,1661827325877
-0,166140952670681
-0,166119952974132
-0,166124557299145
-0,166159252054978
-0,166221967085114
-0,166307705649672
-0,16640917572662
-0,1665040225088
-0,166613033891804
-0,166710378266352
-0,166760050137267
-0,166818558718578
-0,166843436383186
-0,16684657297704
-0,166833583598702
-0,166812838038618
-0,166793775556439
-0,166786364866978
-0,166799816019304
-0,166841374927982
-0,166915773362387
-0,167024339336353
-0,167165053610597
-0,167331739508439
-0,167514985537828
-0,167702098438837
-0,167857426456532
-0,168007718411605
-0,168118037496644
-0,168176977373648
-0,168127708428983
-0,168067522664116
-0,167951655777576
-0,167789459288462
-0,167593807563847
-0,167380769617036
-0,167166858857584
-0,16696751520216
-0,166796101683368
-0,166661847414934
-0,166568894168841
-0,166518107193688
-0,166447604041674
-0,16646170893381
-0,166491083846805
-0,166522154316349
-0,166542289658923
-0,166541453052125
-0,166513141298002
-0,166455377219636
-0,166370445407793
-0,166264157191818
-0,166145190204721
-0,166023567175226
-0,165910543173541
-0,165814907915849
-0,165747055659935
-0,165712333315143
-0,165748631712467
-0,165792516231514
-0,165873402810209
-0,165985930861114
-0,166121618054605
-0,166270552761393
-0,166422071296684
-0,166565435364463
-0,166690717734361
-0,166789747461094
-0,166855662642
-0,166883596541881
-0,166870909079124
-0,166786670528542
-0,166692907747772
-0,166566329447763
-0,166414435969716
-0,166246765585468
-0,166074877466491
-0,165911003612366
-0,165767018738768
-0,165638406009278
-0,165563358522484
-0,165532267484762
-0,165545785233102
-0,165600270220205
-0,165686489774785
-0,165792676781874
-0,165904815451646
-0,166008654214113
-0,166091909279177
-0,166146415625169
-0,16616905072253
-0,166162851279712
-0,166137078891896
-0,166112798202412
-0,166089964966956
-0,166094668117265
-0,166149920567246
-0,16627325683916
-0,166430839280989
-0,166642054438686
-0,166890019210108
-0,167156510233628
-0,16741681150123
-0,167644268057617
-0,167814516103487
-0,167908680775566
-0,167916622411557
-0,167837999892844
-0,167684019926738
-0,167474253437696
-0,167235176843391
-0,166996419371595
-0,166786716891788
-0,166630109815796
-0,166543011264859
-0,166532056146503
-0,166593794676681
-0,166715299353708
-0,166876458663966
-0,167052610573089
-0,167218726900264
-0,167352292855874
-0,167436658830627
-0,167463058775055
-0,167431346756028
-0,167350483200766
-0,167235673036539
-0,167106845542988
-0,166985129561875
-0,166889729859365
-0,166835340243135
-0,166830228218961
-0,166874791153551
-0,166965233817198
-0,167087901915815
-0,167228032162078
-0,16736868045479
-0,167493812721071
-0,167590351147031
-0,167649839389422
-0,167669309779766
-0,167651486170212
-0,167604059648179
-0,167538900525133
-0,167470044526356
-0,16741216959639
-0,167379215644745
-0,167382505145955
-0,167429764970832
-0,167524659086832
-0,167666442626313
-0,167850001726731
-0,168066834192333
-0,168305541614504
-0,168553106317034
-0,168796281429437
-0,169022581142366
-0,169221577387149
-0,16938566774476
-0,16951082443981
-0,1695965576249
-0,169646138035091
-0,169665312177518
-0,169662697269221
-0,169647679792017
-0,169630039000442
-0,169618775011195
-0,169620917159072
-0,169640945142916
-0,169680077771975
-0,169736619366482
-0,169805435693089
-0,169879333888284
-0,169949455696028
-0,170006717952613
-0,170042948837787
-0,170051828658697
-0,170029310942448
-0,205153323592252
-0,205107248566389
-0,205008044624684
-0,204865069456423
-0,204692354885275
-0,20450701374568
-0,20432724216888
-0,204210854038721
-0,204089214890611
-0,204013355517497
-0,203986192226914
-0,204003732159542
-0,204055718869774
-0,20412632171774
-0,204196244361198
-0,204244157492667
-0,204254807018991
-0,204209881119138
-0,204099689541492
-0,203921273641562
-0,203679035576167
-0,203384096971039
-0,203009990620669
-0,202618187794914
-0,202416147711228
-0,202111722419169
-0,201832824840267
-0,201645453600404
-0,201477859968807
-0,201369695938699
-0,201314430205636
-0,201325355841456
-0,201347100148097
-0,201411768737854
-0,201452090134069
-0,20148293772003
-0,20149744103058
-0,201490396131056
-0,201554436774553
-0,201467650744429
-0,20139198929482
-0,201311831440513
-0,201232961355567
-0,201159772279373
-0,201097698183381
-0,20104610794426
-0,201003570871131
-0,200968085078853
-0,200934140317245
-0,200899720854827
-0,200864949003754
-0,200830881457163
-0,20080077751306
-0,200782722869069
-0,200781314063044
-0,200803237385557
-0,20085227715306
-0,200928904769963
-0,201029978778322
-0,201009432332803
-0,201119026083668
-0,201248225387657
-0,201364720183921
-0,201459235267725
-0,201525408768891
-0,201560694049398
-0,201566942977618
-0,201549777406779
-0,201518139990972
-0,20148280466565
-0,201454866725812
-0,201444272254646
-0,201458164417336
-0,201525064318594
-0,201593864062996
-0,201684959054114
-0,201790969831002
-0,201902539551922
-0,202009599604204
-0,202104033061021
-0,202176689617638
-0,20222623181759
-0,20225078502211
-0,202252365057596
-0,202234941349421
-0,202184928196303
-0,202150712468995
-0,202112446670616
-0,202031857311335
-0,201997887900009
-0,201952191363288
-0,201909024733999
-0,201869458986337
-0,20183573894968
-0,201811345970011
-0,201801220716222
-0,201811224452944
-0,201847264374055
-0,201914470284708
-0,202015766506242
-0,202150677362669
-0,202314514083201
-0,202498477556704
-0,202689145435047
-0,202840035032748
-0,202992859906325
-0,203100000901173
-0,203145550891157
-0,203047657920571
-0,202941866124645
-0,202760379641478
-0,202511394816962
-0,202208570492661
-0,201869460588124
-0,201512925897648
-0,20115766229259
-0,200819986487753
-0,200512869988001
-0,200244609371179
-0,200020586923326
-0,199761055771948
-0,199625625513106
-0,199528027220645
-0,19946197483722
-0,199421124743055
-0,199400397530093
-0,19939577103647
-0,19940478898054
-0,199425932805708
-0,199457369409629
-0,199496504520771
-0,199539347453392
-0,199581103053263
-0,199615699741206
-0,19964056980776
-0,199651889851646
-0,199699023133899
-0,199695026289055
-0,19969246562488
-0,199699959370005
-0,199726162580402
-0,199777888141166
-0,199859635122659
-0,199972397663087
-0,200113220166162
-0,200275482413062
-0,200448431195923
-0,200618868520211
-0,200772280756362
-0,200850977039331
-0,20092866506289
-0,200957904173397
-0,200937429781347
-0,200872062859554
-0,200772427595956
-0,20065363278813
-0,200532776177914
-0,20040562759374
-0,200328230181949
-0,200290532931737
-0,200296965753736
-0,200346087599554
-0,200430215373772
-0,200538702445403
-0,200658860205463
-0,200778690504664
-0,20088928913308
-0,20098623311058
-0,201070235069426
-0,201147654755331
-0,201228845242159
-0,201338067841415
-0,20146395533232
-0,201628808586551
-0,20184961105866
-0,202136052868363
-0,202428103617313
-0,202746447475304
-0,203067323335219
-0,20337288770394
-0,203642810038516
-0,203859844086192
-0,204012133235357
-0,204095025724996
-0,20411187914406
-0,204073433089094
-0,203997903166286
-0,203906626021562
-0,203822376058811
-0,203766124186438
-0,203754051681897
-0,203795317332604
-0,203890923084036
-0,204033330846747
-0,204208100044051
-0,204395530410965
-0,204573513705604
-0,204720643537575
-0,204818927993057
-0,204856751710798
-0,20482726204008
-0,204733603986367
-0,204585114740095
-0,204397042212038
-0,204188823661977
-0,203980864726368
-0,20379495207095
-0,203648060577534
-0,203553268424997
-0,203517772312355
-0,203541228473999
-0,203621333131571
-0,2037439991608
-0,203895100016974
-0,20405706084928
-0,204211616131685
-0,204341568407065
-0,204432689866871
-0,204474670563329
-0,204462955176694
-0,204395939114934
-0,204279531203991
-0,204122668764195
-0,203940337753173
-0,203747593431137
-0,20356135929653
-0,203397956816113
-0,203271616490282
-0,203193066864835
-0,203168340587672
-0,203198633147437
-0,203279371834385
-0,203401385178671
-0,203551762429704
-0,203714991108989
-0,203874990876547
-0,204017228057495
-0,204129680824066
-0,204204652306697
-0,204239597035508
-0,204237073831388
-0,204204691149264
-0,204153722057659
-0,204098122126213
-0,204052356009085
-0,204030006515317
-0,204041536793145
-0,204093403979682
-0,204186579795055
-0,204316644153172
-0,204474094800065
-0,20464515841414
-0,204813506553343
-0,204962334049231
-0,205076028558442
-0,205142222319437
-0,263929335141643
-0,263978613233515
-0,26400511778927
-0,26400683127071
-0,263986606291042
-0,263950799825778
-0,263909142962283
-0,263928131883409
-0,263903462432795
-0,263899130949081
-0,263916549160104
-0,263951560845949
-0,263994262737283
-0,264030141702314
-0,26404153170612
-0,264009175698331
-0,263921931803635
-0,263764019082949
-0,263529632141934
-0,263219868910001
-0,262842799598135
-0,26241297932849
-0,261890160695883
-0,261352133967013
-0,261074615823531
-0,26064757159161
-0,260236099881155
-0,259921020815127
-0,259596252472291
-0,259310368312232
-0,259052174536798
-0,258841042941007
-0,258605909088565
-0,258400007059218
-0,258142740019487
-0,257869212628196
-0,257586365306041
-0,257303298766485
-0,257162557690718
-0,256871996247743
-0,25666281374285
-0,2565176517603
-0,256442710544917
-0,256436451678363
-0,256492537892575
